filename,label,label_name,synthetic_quality_defect
Mild/Mild_0040.png,1,Mild,none
Mild/Mild_0041.png,1,Mild,none
Mild/Mild_0042.png,1,Mild,none
Mild/Mild_0043.png,1,Mild,none
Mild/Mild_0044.png,1,Mild,none
Mild/Mild_0045.png,1,Mild,none
Mild/Mild_0046.png,1,Mild,none
Mild/Mild_0047.png,1,Mild,none
Mild/Mild_0048.png,1,Mild,none
Mild/Mild_0049.png,1,Mild,none
Mild/Mild_0050.png,1,Mild,none
Mild/Mild_0051.png,1,Mild,none
Mild/Mild_0052.png,1,Mild,none
Mild/Mild_0053.png,1,Mild,none
Mild/Mild_0054.png,1,Mild,none
Mild/Mild_0055.png,1,Mild,none
Mild/Mild_0056.png,1,Mild,none
Mild/Mild_0057.png,1,Mild,none
Mild/Mild_0058.png,1,Mild,none
Mild/Mild_0059.png,1,Mild,none
Mild/Mild_0060.png,1,Mild,none
Mild/Mild_0061.png,1,Mild,none
Mild/Mild_0062.png,1,Mild,none
Mild/Mild_0063.png,1,Mild,none
Mild/Mild_0064.png,1,Mild,none
Mild/Mild_0065.png,1,Mild,none
Mild/Mild_0066.png,1,Mild,none
Mild/Mild_0067.png,1,Mild,none
Mild/Mild_0068.png,1,Mild,none
Mild/Mild_0069.png,1,Mild,none
Mild/Mild_0070.png,1,Mild,none
Mild/Mild_0071.png,1,Mild,none
Mild/Mild_0072.png,1,Mild,none
Mild/Mild_0073.png,1,Mild,none
Mild/Mild_0074.png,1,Mild,none
Mild/Mild_0075.png,1,Mild,none
Mild/Mild_0076.png,1,Mild,none
Mild/Mild_0077.png,1,Mild,none
Mild/Mild_0078.png,1,Mild,none
Mild/Mild_0079.png,1,Mild,none
Moderate/Moderate_0000.png,2,Moderate,none
Moderate/Moderate_0001.png,2,Moderate,dark
Moderate/Moderate_0002.png,2,Moderate,none
Moderate/Moderate_0003.png,2,Moderate,none
Moderate/Moderate_0004.png,2,Moderate,none
Moderate/Moderate_0005.png,2,Moderate,none
Moderate/Moderate_0006.png,2,Moderate,none
Moderate/Moderate_0007.png,2,Moderate,none
Moderate/Moderate_0008.png,2,Moderate,none
Moderate/Moderate_0009.png,2,Moderate,none
Moderate/Moderate_0010.png,2,Moderate,none
Moderate/Moderate_0011.png,2,Moderate,none
Moderate/Moderate_0012.png,2,Moderate,none
Moderate/Moderate_0013.png,2,Moderate,blur
Moderate/Moderate_0014.png,2,Moderate,none
Moderate/Moderate_0015.png,2,Moderate,none
Moderate/Moderate_0016.png,2,Moderate,none
Moderate/Moderate_0017.png,2,Moderate,none
Moderate/Moderate_0018.png,2,Moderate,bright
Moderate/Moderate_0019.png,2,Moderate,none
Moderate/Moderate_0020.png,2,Moderate,none
Moderate/Moderate_0021.png,2,Moderate,none
Moderate/Moderate_0022.png,2,Moderate,dark
Moderate/Moderate_0023.png,2,Moderate,none
Moderate/Moderate_0024.png,2,Moderate,none
Moderate/Moderate_0025.png,2,Moderate,none
Moderate/Moderate_0026.png,2,Moderate,none
Moderate/Moderate_0027.png,2,Moderate,none
Moderate/Moderate_0028.png,2,Moderate,none
Moderate/Moderate_0029.png,2,Moderate,none
Moderate/Moderate_0030.png,2,Moderate,none
Moderate/Moderate_0031.png,2,Moderate,none
Moderate/Moderate_0032.png,2,Moderate,none
Moderate/Moderate_0033.png,2,Moderate,none
Moderate/Moderate_0034.png,2,Moderate,none
Moderate/Moderate_0035.png,2,Moderate,none
Moderate/Moderate_0036.png,2,Moderate,none
Moderate/Moderate_0037.png,2,Moderate,none
Moderate/Moderate_0038.png,2,Moderate,dark
Moderate/Moderate_0039.png,2,Moderate,none
Moderate/Moderate_0040.png,2,Moderate,none
Moderate/Moderate_0041.png,2,Moderate,none
Moderate/Moderate_0042.png,2,Moderate,none
Moderate/Moderate_0043.png,2,Moderate,none
Moderate/Moderate_0044.png,2,Moderate,none
Moderate/Moderate_0045.png,2,Moderate,none
Moderate/Moderate_0046.png,2,Moderate,none
Moderate/Moderate_0047.png,2,Moderate,none
Moderate/Moderate_0048.png,2,Moderate,none
Moderate/Moderate_0049.png,2,Moderate,none
Moderate/Moderate_0050.png,2,Moderate,none
Moderate/Moderate_0051.png,2,Moderate,none
Moderate/Moderate_0052.png,2,Moderate,none
Moderate/Moderate_0053.png,2,Moderate,none
Moderate/Moderate_0054.png,2,Moderate,none
Moderate/Moderate_0055.png,2,Moderate,none
Moderate/Moderate_0056.png,2,Moderate,none
Moderate/Moderate_0057.png,2,Moderate,none
Moderate/Moderate_0058.png,2,Moderate,none
Moderate/Moderate_0059.png,2,Moderate,bright
Moderate/Moderate_0060.png,2,Moderate,none
Moderate/Moderate_0061.png,2,Moderate,none
Moderate/Moderate_0062.png,2,Moderate,none
Moderate/Moderate_0063.png,2,Moderate,bright
Moderate/Moderate_0064.png,2,Moderate,none
Moderate/Moderate_0065.png,2,Moderate,none
Moderate/Moderate_0066.png,2,Moderate,none
Moderate/Moderate_0067.png,2,Moderate,none
Moderate/Moderate_0068.png,2,Moderate,none
Moderate/Moderate_0069.png,2,Moderate,none
Moderate/Moderate_0070.png,2,Moderate,none
Moderate/Moderate_0071.png,2,Moderate,none
Moderate/Moderate_0072.png,2,Moderate,none
Moderate/Moderate_0073.png,2,Moderate,none
Moderate/Moderate_0074.png,2,Moderate,none
Moderate/Moderate_0075.png,2,Moderate,none
Moderate/Moderate_0076.png,2,Moderate,blur
Moderate/Moderate_0077.png,2,Moderate,none
Moderate/Moderate_0078.png,2,Moderate,none
Moderate/Moderate_0079.png,2,Moderate,none
Severe/Severe_0000.png,3,Severe,dark
Severe/Severe_0001.png,3,Severe,none
Severe/Severe_0002.png,3,Severe,none
Severe/Severe_0003.png,3,Severe,none
Severe/Severe_0004.png,3,Severe,none
Severe/Severe_0005.png,3,Severe,none
Severe/Severe_0006.png,3,Severe,none
Severe/Severe_0007.png,3,Severe,none
Severe/Severe_0008.png,3,Severe,none
Severe/Severe_0009.png,3,Severe,none
Severe/Severe_0010.png,3,Severe,none
Severe/Severe_0011.png,3,Severe,none
Severe/Severe_0012.png,3,Severe,none
Severe/Severe_0013.png,3,Severe,none
Severe/Severe_0014.png,3,Severe,none
Severe/Severe_0015.png,3,Severe,none
Severe/Severe_0016.png,3,Severe,none
Severe/Severe_0017.png,3,Severe,bright
Severe/Severe_0018.png,3,Severe,none
Severe/Severe_0019.png,3,Severe,none
Severe/Severe_0020.png,3,Severe,none
Severe/Severe_0021.png,3,Severe,none
Severe/Severe_0022.png,3,Severe,none
Severe/Severe_0023.png,3,Severe,none
Severe/Severe_0024.png,3,Severe,blur
Severe/Severe_0025.png,3,Severe,none
Severe/Severe_0026.png,3,Severe,none
Severe/Severe_0027.png,3,Severe,none
Severe/Severe_0028.png,3,Severe,none
Severe/Severe_0029.png,3,Severe,dark
Severe/Severe_0030.png,3,Severe,none
Severe/Severe_0031.png,3,Severe,none
Severe/Severe_0032.png,3,Severe,none
Severe/Severe_0033.png,3,Severe,none
Severe/Severe_0034.png,3,Severe,none
Severe/Severe_0035.png,3,Severe,none
Severe/Severe_0036.png,3,Severe,none
Severe/Severe_0037.png,3,Severe,dark
Severe/Severe_0038.png,3,Severe,none
Severe/Severe_0039.png,3,Severe,none
Severe/Severe_0040.png,3,Severe,none
Severe/Severe_0041.png,3,Severe,none
Severe/Severe_0042.png,3,Severe,dark
Severe/Severe_0043.png,3,Severe,none
Severe/Severe_0044.png,3,Severe,none
Severe/Severe_0045.png,3,Severe,none
Severe/Severe_0046.png,3,Severe,none
Severe/Severe_0047.png,3,Severe,none
Severe/Severe_0048.png,3,Severe,none
Severe/Severe_0049.png,3,Severe,none
Severe/Severe_0050.png,3,Severe,none
Severe/Severe_0051.png,3,Severe,none
Severe/Severe_0052.png,3,Severe,none
Severe/Severe_0053.png,3,Severe,none
Severe/Severe_0054.png,3,Severe,none
Severe/Severe_0055.png,3,Severe,none
Severe/Severe_0056.png,3,Severe,none
Severe/Severe_0057.png,3,Severe,none
Severe/Severe_0058.png,3,Severe,none
Severe/Severe_0059.png,3,Severe,none
Severe/Severe_0060.png,3,Severe,none
Severe/Severe_0061.png,3,Severe,none
Severe/Severe_0062.png,3,Severe,none
Severe/Severe_0063.png,3,Severe,none
Severe/Severe_0064.png,3,Severe,none
Severe/Severe_0065.png,3,Severe,none
Severe/Severe_0066.png,3,Severe,none
Severe/Severe_0067.png,3,Severe,none
Severe/Severe_0068.png,3,Severe,none
Severe/Severe_0069.png,3,Severe,none
Severe/Severe_0070.png,3,Severe,none
Severe/Severe_0071.png,3,Severe,none
Severe/Severe_0072.png,3,Severe,none
Severe/Severe_0073.png,3,Severe,none
Severe/Severe_0074.png,3,Severe,none
Severe/Severe_0075.png,3,Severe,none
Severe/Severe_0076.png,3,Severe,none
Severe/Severe_0077.png,3,Severe,none
Severe/Severe_0078.png,3,Severe,none
Severe/Severe_0079.png,3,Severe,none
Proliferative_DR/Proliferative_DR_0000.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0001.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0002.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0003.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0004.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0005.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0006.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0007.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0008.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0009.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0010.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0011.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0012.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0013.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0014.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0015.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0016.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0017.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0018.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0019.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0020.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0021.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0022.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0023.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0024.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0025.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0026.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0027.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0028.png,4,Proliferative_DR,dark
Proliferative_DR/Proliferative_DR_0029.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0030.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0031.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0032.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0033.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0034.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0035.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0036.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0037.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0038.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0039.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0040.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0041.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0042.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0043.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0044.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0045.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0046.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0047.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0048.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0049.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0050.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0051.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0052.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0053.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0054.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0055.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0056.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0057.png,4,Proliferative_DR,blur
Proliferative_DR/Proliferative_DR_0058.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0059.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0060.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0061.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0062.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0063.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0064.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0065.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0066.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0067.png,4,Proliferative_DR,dark
Proliferative_DR/Proliferative_DR_0068.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0069.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0070.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0071.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0072.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0073.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0074.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0075.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0076.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0077.png,4,Proliferative_DR,dark
Proliferative_DR/Proliferative_DR_0078.png,4,Proliferative_DR,none
Proliferative_DR/Proliferative_DR_0079.png,4,Proliferative_DR,none
